"from_symbol","to_symbol","combined_score"
"NR3C1","UBE2I",0.731
"NR3C1","MED15",0.726
"NR3C1","STAT1",0.701
"NR3C1","ARID1A",0.758
"NR3C1","DAXX",0.903
"NR3C1","MED14",0.808
"NR3C1","SMARCD1",0.744
"NR3C1","HSPA4",0.992
"NR3C1","TP53",0.936
"NR3C1","EP300",0.914
"NR3C1","HSP90AB1",0.998
"NR3C1","JUN",0.961
"NR3C1","STAT3",0.981
"NR3C1","CEBPB",0.886
"NR3C1","PGR",0.733
"NR3C1","SMAD2",0.789
"NR3C1","HDAC1",0.929
"NR3C1","HSP90AA1",0.999
"NR3C1","SMAD3",0.942
"TRIM23","UBA52",0.907
"TRIM23","TRAF3",0.74
"TRIM23","UBE2E1",0.82
"TRIM23","TBK1",0.759
"TRIM23","UBE2D2",0.973
"RARS1","NARS1",0.909
"RARS1","MARS1",0.999
"RARS1","MED1",0.769
"RARS1","QARS1",0.999
"RARS1","OAT",0.843
"RARS1","KARS1",0.999
"RARS1","RPS9",0.725
"RARS1","EPRS1",0.999
"RARS1","RPS3",0.754
"RARS1","EEF1E1",0.996
"RARS1","WARS2",0.803
"RARS1","PPARG",0.704
"RARS1","NCOR1",0.942
"BNIP1","BNIP3",0.837
"BNIP1","VAMP4",0.858
"BNIP1","STX6",0.926
"BNIP1","NAPA",0.93
"BNIP1","SNX4",0.724
"BNIP1","ATG14",0.802
"BNIP1","STX8",0.711
"BNIP1","PIK3R4",0.877
"BNIP1","VAMP2",0.773
"BNIP1","STX5",0.906
"ZMYND10","NPRL2",0.754
"LTF","PRL",0.771
"LTF","ORM1",0.715
"LTF","HPX",0.722
"LTF","TLR4",0.827
"LTF","MMP8",0.83
"LTF","CLU",0.993
"LTF","C3",0.711
"LTF","APOA1",0.829
"LTF","ALB",0.996
"LTF","IL10",0.716
"LTF","CP",0.971
"LTF","TFRC",0.889
"LTF","APOE",0.828
"LTF","SPP1",0.772
"LTF","TTR",0.803
"LTF","LCN1",0.923
"LTF","AHSG",0.744
"MLH1","POLE",0.879
"MLH1","PTEN",0.83
"MLH1","WRN",0.835
"MLH1","CDK2",0.733
"MLH1","RFC4",0.89
"MLH1","NBN",0.891
"MLH1","KRAS",0.868
"MLH1","STK11",0.73
"MLH1","TGFBR2",0.702
"MLH1","CDK4",0.743
"MLH1","PRKDC",0.863
"MLH1","ATM",0.997
"MLH1","EPCAM",0.837
"MLH1","BRCA1",0.994
"MLH1","H2AX",0.844
"MLH1","EXO1",0.999
"MLH1","PIK3CA",0.789
"MLH1","TP53",0.965
"MLH1","BARD1",0.784
"MLH1","ERCC3",0.827
"MLH1","XPA",0.838
"MLH1","XRCC5",0.761
"MLH1","RAD23B",0.745
"MLH1","BRCA2",0.954
"MLH1","FANCI",0.789
"MLH1","PALB2",0.892
"MLH1","FEN1",0.73
"MLH1","PCNA",0.893
"EHHADH","ACOX3",0.993
"EHHADH","HADHB",0.999
"EHHADH","ALDH9A1",0.946
"EHHADH","ACAA2",0.995
"EHHADH","ACADL",0.977
"EHHADH","PEX13",0.807
"EHHADH","ACAA1",0.998
"EHHADH","CS",0.712
"CRBN","DCAF15",0.965
"CRBN","COPS5",0.879
"CRBN","BRD4",0.978
"CRBN","JUN",0.71
"CRBN","CUL1",0.73
"CRBN","COPS2",0.804
"CRBN","GSPT1",0.99
"CRBN","GLUL",0.812
"CRBN","ERCC8",0.9
"CRBN","MDM2",0.7
"CRBN","NEDD8",0.882
"HRG","THBS1",0.786
"HRG","SERPINF2",0.768
"HRG","AHSG",0.924
"HRG","AGXT",0.896
"HRG","FGB",0.851
"HRG","APOB",0.805
"HRG","F12",0.714
"HRG","AZGP1",0.704
"HRG","ALB",0.758
"HRG","APOA1",0.78
"HRG","C3",0.848
"HRG","ITIH4",0.77
"HRG","F2",0.837
"RBP1","RBP4",0.91
"RBP1","TTR",0.758
"PFKFB4","HK3",0.747
"HES1","HEY1",0.919
"HES1","NOTCH2",0.812
"HES1","CENPS",0.8
"HES1","SI",0.719
"HES1","FANCI",0.9
"GNAT1","GNB5",0.817
"GNAT1","OPN1SW",0.826
"GNAT1","METAP1",0.75
"GNAT1","GNG11",0.768
"GNAT1","GNB1",0.992
"GNAT1","METAP2",0.75
"GNAT1","GNG3",0.712
"GNAT1","RHO",0.999
"GNAT1","GNGT1",0.973
"NPRL2","RRAGA",0.999
"NPRL2","WDR59",0.999
"NPRL2","MTOR",0.792
"NPRL2","SEC13",0.994
"NPRL2","RRAGD",0.897
"NPRL2","SEH1L",0.999
"NPRL2","LAMTOR5",0.947
"NPRL2","MIOS",0.999
"UMPS","CAD",0.946
"UMPS","DTYMK",0.735
"UMPS","CMPK1",0.776
"UMPS","NT5C",0.938
"UMPS","KISS1",0.957
"UMPS","ENTPD5",0.921
"UMPS","NT5E",0.926
"UMPS","PPAT",0.783
"UMPS","CYP2A6",0.93
"UMPS","ATIC",0.765
"KLHL18","CUL3",0.91
"RRP9","RPL4",0.89
"RRP9","PNO1",0.974
"RRP9","RPS4X",0.954
"RRP9","UTP6",0.999
"RRP9","POLR1E",0.856
"RRP9","RRP15",0.744
"RRP9","NIP7",0.892
"RRP9","EBNA1BP2",0.717
"RRP9","GNL2",0.83
"RRP9","EXOSC8",0.765
"RRP9","RPS6",0.988
"RRP9","HEATR1",0.999
"RRP9","NOC4L",0.999
"RRP9","MRTO4",0.878
"RRP9","UTP14A",0.996
"RRP9","MRPS11",0.715
"RRP9","MRPL4",0.853
"RRP9","NOL11",0.937
"RRP9","RPS27L",0.855
"RRP9","MRPS12",0.831
"RRP9","RRS1",0.854
"RRP9","IMP3",0.998
"RRP9","EXOSC7",0.784
"RRP9","RPS16",0.985
"RRP9","MAK16",0.83
"RRP9","NGDN",0.998
"RRP9","DHX15",0.77
"RRP9","EXOSC4",0.834
"RRP9","RPS19",0.97
"RRP9","DDX47",0.843
"RRP9","RPS9",0.994
"RRP9","UTP3",0.998
"RRP9","RPS23",0.992
"RRP9","BRIX1",0.769
"RRP9","SNU13",0.999
"RRP9","WDR12",0.916
"RRP9","RPS14",0.98
"RRP9","GRWD1",0.928
"RRP9","FTSJ3",0.823
"RRP9","RCL1",0.998
"RRP9","RRP7A",0.998
"RRP9","TSR1",0.871
"RRP9","UTP20",0.998
"RRP9","UTP11",0.996
"RRP9","PDCD11",0.995
"RRP9","DNTTIP2",0.991
"RRP9","NOL6",0.999
"RRP9","MPHOSPH10",0.999
"RRP9","NHP2",0.943
"RRP9","NOL10",0.996
"RRP9","MRNIP",0.843
"RRP9","RPS11",0.982
"RRP9","RPS4Y1",0.767
"RRP9","EXOSC10",0.963
"RRP9","NOC2L",0.857
"RRP9","NAT10",0.998
"RRP9","IMP4",0.999
"RRP9","C1D",0.779
"RRP9","NOL7",0.809
"RRP9","MRPS15",0.777
"RRP9","ZNF593",0.763
"RRP9","MRPS7",0.805
"RRP9","FCF1",0.997
"RRP9","WDR3",0.998
"RRP9","THOC1",0.735
"RRP9","RRP1B",0.721
"EIF1B","EIF3G",0.948
"EIF1B","RPS14",0.82
"EIF1B","RPS23",0.875
"EIF1B","RPS9",0.883
"EIF1B","EIF1AY",0.982
"EIF1B","EIF3K",0.844
"EIF1B","RPS3",0.919
"EIF1B","EIF3J",0.911
"EIF1B","MRNIP",0.805
"EIF1B","RPS11",0.903
"EIF1B","ABCE1",0.715
"EIF1B","EIF2S2",0.915
"EIF1B","EIF1AX",0.986
"EIF1B","EIF2S1",0.953
"EIF1B","EIF3I",0.951
"EIF1B","RSAD1",0.797
"EIF1B","RPS6",0.882
"EIF1B","EIF3B",0.963
"EIF1B","RPS2",0.877
"EIF1B","RPS21",0.833
"EIF1B","RPS27L",0.81
"EIF1B","EIF3A",0.946
"EIF1B","RPS19",0.877
"EIF1B","RPS16",0.903
"SPCS1","SEC61G",0.811
"EIF2AK2","IRF7",0.885
"EIF2AK2","STAT2",0.88
"EIF2AK2","TRIM25",0.866
"EIF2AK2","DHX9",0.808
"EIF2AK2","TLR3",0.772
"EIF2AK2","OASL",0.773
"EIF2AK2","ILF2",0.783
"EIF2AK2","IFNA1",0.78
"EIF2AK2","IRF3",0.841
"EIF2AK2","IFITM3",0.839
"EIF2AK2","IFI6",0.811
"EIF2AK2","RIGI",0.991
"EIF2AK2","IFIT3",0.943
"EIF2AK2","EIF2S1",0.999
"EIF2AK2","HSPA5",0.871
"EIF2AK2","HERC6",0.802
"EIF2AK2","AIM2",0.887
"EIF2AK2","FADD",0.944
"EIF2AK2","IFI35",0.722
"EIF2AK2","IFI27",0.732
"EIF2AK2","IFIT1",0.993
"EIF2AK2","RSAD2",0.953
"EIF2AK2","IFNAR1",0.709
"EIF2AK2","RNASEL",0.911
"EIF2AK2","IFI44",0.951
"EIF2AK2","IFNB1",0.794
"EIF2AK2","IFITM1",0.711
"EIF2AK2","IRS1",0.966
"EIF2AK2","STAT3",0.879
"EIF2AK2","TARBP2",0.844
"EIF2AK2","HERC5",0.917
"EIF2AK2","TP53",0.775
"EIF2AK2","IFIT5",0.855
"EIF2AK2","TRIM22",0.737
"EIF2AK2","MX2",0.912
"EIF2AK2","OAS2",0.934
"EIF2AK2","DDX60",0.701
"EIF2AK2","DHX58",0.87
"EIF2AK2","IFI16",0.778
"EIF2AK2","RIPK1",0.974
"EIF2AK2","IFI44L",0.927
"EIF2AK2","TRIM5",0.7
"EIF2AK2","TRAF2",0.762
"EIF2AK2","ILF3",0.977
"EIF2AK2","IRF9",0.769
"EIF2AK2","XAF1",0.897
"EIF2AK2","STAT1",0.98
"EIF2AK2","MX1",0.979
"EIF2AK2","OAS1",0.929
"EIF2AK2","NLRP3",0.896
"EIF2AK2","ADAR",0.873
"EIF2AK2","CHUK",0.977
"EIF2AK2","IL1B",0.704
"MAPRE3","HCLS1",0.766
"MAPRE3","TUBA1B",0.944
"MAPRE3","TUBB2B",0.948
"MAPRE3","KIF2C",0.762
"MAPRE3","DCTN1",0.984
"TMSB10","BAMBI",0.825
"TMSB10","GPNMB",0.851
"TMSB10","PMEL",0.761
"MSH2","RAD23B",0.946
"MSH2","BRCA2",0.968
"MSH2","FANCI",0.784
"MSH2","PCNA",0.972
"MSH2","PALB2",0.898
"MSH2","FEN1",0.948
"MSH2","TP53",0.974
"MSH2","BARD1",0.805
"MSH2","ERCC3",0.829
"MSH2","DNMT1",0.718
"MSH2","XRCC5",0.973
"MSH2","XPA",0.908
"MSH2","BRCA1",0.994
"MSH2","ARID1A",0.974
"MSH2","CETN2",0.917
"MSH2","H2AX",0.712
"MSH2","EXO1",0.999
"MSH2","PRKDC",0.957
"MSH2","PARP1",0.713
"MSH2","RFC3",0.77
"MSH2","ATM",0.999
"MSH2","MCM7",0.71
"MSH2","CHEK1",0.765
"MSH2","EPCAM",0.914
"MSH2","MUS81",0.752
"MSH2","RPA1",0.855
"MSH2","ERBB2",0.728
"MSH2","ERCC8",0.924
"MSH2","KRAS",0.818
"MSH2","RFC4",0.935
"MSH2","XPC",0.944
"MSH2","NBN",0.824
"MSH2","LIG1",0.72
"MSH2","PTEN",0.778
"MSH2","POLE",0.947
"MSH2","KDM1A",0.925
"MSH2","WRN",0.829
"TFPI","F2",0.94
"TFPI","VWF",0.746
"TFPI","PROC",0.717
"TFPI","ADCY10",0.708
"TFPI","THBS1",0.809
"SLC11A1","S100A12",0.757
"APOB","APOA2",0.999
"APOB","AHSG",0.9
"APOB","APOBEC3C",0.816
"APOB","APOL1",0.892
"APOB","GOT2",0.773
"APOB","CALR",0.892
"APOB","ADRB2",0.744
"APOB","SAR1B",0.822
"APOB","ITIH2",0.788
"APOB","SCARB2",0.962
"APOB","P4HB",0.861
"APOB","EGF",0.786
"APOB","APOBEC3B",0.758
"APOB","IL6",0.751
"APOB","PLA2G7",0.936
"APOB","APOE",0.999
"APOB","VCP",0.746
"APOB","APOBEC3G",0.8
"APOB","TTR",0.878
"APOB","FGB",0.816
"APOB","FN1",0.825
"APOB","APOA1",0.999
"APOB","APP",0.839
"APOB","ALB",0.951
"APOB","SCARB1",0.997
"APOB","TF",0.797
"APOB","TFRC",0.813
"APOB","F2",0.832
"APOB","ACE",0.743
"APOB","HSP90B1",0.882
"APOB","LCAT",0.983
"APOB","HBB",0.72
"APOB","CLU",0.865
"APOB","FABP1",0.898
"APOB","C3",0.819
"APOB","CRP",0.85
"INO80B","TRRAP",0.911
"INO80B","H4C6",0.819
"INO80B","H4C2",0.819
"INO80B","H2AC8",0.815
"INO80B","RUVBL1",0.999
"INO80B","YY1",0.962
"INO80B","ING3",0.902
"SNX17","VPS35",0.824
"SNX17","SNX4",0.728
"NDUFS7","PALB2",0.952
"NDUFS7","ATP5F1C",0.722
"NDUFS7","NDUFB2",0.996
"NDUFS7","ATP5PB",0.767
"NDUFS7","NDUFA9",0.999
"NDUFS7","ATP5MG",0.74
"NDUFS7","NDUFB8",0.999
"NDUFS7","SDHA",0.988
"NDUFS7","NDUFS6",0.999
"NDUFS7","COX6A2",0.941
"NDUFS7","NDUFB11",0.999
"NDUFS7","SDHB",0.976
"NDUFS7","BCS1L",0.774
"NDUFS7","NDUFB3",0.999
"NDUFS7","NDUFV2",0.999
"NDUFS7","TMEM126B",0.719
"NDUFS7","NDUFAF1",0.996
"NDUFS7","COX5A",0.984
"NDUFS7","NDUFC2",0.999
"NDUFS7","NDUFA13",0.999
"NDUFS7","NDUFB5",0.999
"NDUFS7","NDUFA8",0.999
"NDUFS7","MGLL",0.914
"NDUFS7","UQCR10",0.987
"NDUFS7","NDUFS2",0.999
"NDUFS7","NDUFA2",0.999
"NDUFS7","UQCRH",0.964
"NDUFS7","SDHD",0.713
"NDUFS7","COX7A1",0.893
"NDUFS7","COX7C",0.922
"NDUFS7","NDUFB6",0.999
"NDUFS7","NDUFAF4",0.999
"NDUFS7","NDUFA10",0.999
"NDUFS7","NDUFA1",0.999
"NDUFS7","CYC1",0.998
"NDUFS7","UQCRC2",0.98
"NDUFS7","COX6C",0.787
"NDUFS7","NDUFS4",0.999
"NDUFS7","NDUFA7",0.999
"NDUFS7","ATP5PD",0.846
"NDUFS7","UQCRFS1",0.993
"NDUFS7","NDUFS3",0.999
"NDUFS7","PMPCB",0.822
"NDUFS7","NDUFA3",0.999
"NDUFS7","COX5B",0.987
"PCGF1","YAF2",0.999
"PCGF1","YY1",0.701
"PCGF1","PHC2",0.977
"PCGF1","CBX8",0.993
"PCGF1","HDAC2",0.912
"PCGF1","USP7",0.894
"PCGF1","RBBP4",0.941
"PCGF1","RBBP7",0.941
"PCGF1","CBX2",0.994
"PCGF1","EZH2",0.985
"DOK1","RET",0.931
"DOK1","RASA1",0.997
"DOK1","CRKL",0.808
"ACADL","HADHB",0.994
"ACADL","ACOX3",0.961
"ACADL","ACAA2",0.979
"ACADL","ACAA1",0.979
"IGFBP2","EGFR",0.746
"IGFBP5","IGFBP7",0.703
"IGFBP5","FN1",0.812
"IGFBP5","THBS1",0.805
"GGCX","F2",0.961
"GGCX","PROC",0.839
"HSPE1","CCT2",0.894
"HSPE1","HSP90B1",0.839
"HSPE1","HSPA4L",0.795
"HSPE1","CCT8",0.723
"HSPE1","HSPA5",0.725
"HSPE1","CCT3",0.893
"HSPE1","HSPA9",0.97
"HSPE1","MDH2",0.761
"HSPE1","DNAJB1",0.834
"HSPE1","CCT7",0.862
"HSPE1","CCT4",0.893
"HSPE1","HSP90AB1",0.928
"HSPE1","HSPA4",0.93
"HSPE1","CLPB",0.967
"HSPE1","HSP90AA1",0.942
"HSPE1","TXN",0.81
"HSPE1","CCT6A",0.88
"HSPE1","DNAJA1",0.781
"HSPE1","CCT5",0.875
"HSPE1","TSC1",0.702
"HSPE1","MRPL12",0.776
"WNT6","FZD7",0.909
"IL1RL1","IL1B",0.892
"IL1RL1","IL18",0.773
"IL1RL1","IL1A",0.852
"IL1RL1","IRAK1",0.932
"IL1RL1","IL13",0.864
"IL1RL1","KIT",0.814
"IL1RL1","IL7R",0.727
"AZU1","SH3GL2",0.787
"AZU1","MS4A3",0.78
"PPP1R7","PPP1CA",0.992
"PPP1R7","PASK",0.94
"PPP1R7","PPP1CC",0.997
"PROC","SERPINB2",0.916
"PROC","F2",0.987
"PROC","FGB",0.73
"PROC","F12",0.773
"PROC","SERPINF2",0.972
"ID2","CDK2",0.779
"ID2","IL7R",0.75
"ODC1","ARG1",0.984
"ODC1","OAT",0.986
"ODC1","ARG2",0.987
"GORASP2","TMED2",0.77
"GORASP2","STX5",0.758
"CEBPZ","RRP1B",0.838
"CEBPZ","WDR3",0.915
"CEBPZ","IMP4",0.701
"CEBPZ","NAT10",0.925
"CEBPZ","NOC2L",0.999
"CEBPZ","RIOK2",0.806
"CEBPZ","GNL3",0.902
"CEBPZ","RPF1",0.863
"CEBPZ","NOL10",0.931
"CEBPZ","GNL3L",0.862
"CEBPZ","MPHOSPH10",0.977
"CEBPZ","NOL6",0.919
"CEBPZ","RSL24D1",0.877
"CEBPZ","PDCD11",0.999
"CEBPZ","POLR1B",0.917
"CEBPZ","UTP20",0.968
"CEBPZ","TSR1",0.85
"CEBPZ","FTSJ3",0.929
"CEBPZ","GTPBP4",0.983
"CEBPZ","NOC3L",0.956
"CEBPZ","GRWD1",0.897
"CEBPZ","NFYB",0.903
"CEBPZ","WDR12",0.895
"CEBPZ","BRIX1",0.954
"CEBPZ","UTP3",0.865
"CEBPZ","DHX15",0.905
"CEBPZ","NGDN",0.856
"CEBPZ","MAK16",0.878
"CEBPZ","DDX18",0.958
"CEBPZ","RRS1",0.817
"CEBPZ","MRTO4",0.867
"CEBPZ","UTP14A",0.856
"CEBPZ","HEATR1",0.942
"CEBPZ","EBNA1BP2",0.968
"CEBPZ","GNL2",0.942
"CEBPZ","NIP7",0.844
"CEBPZ","POLR1E",0.725
"CEBPZ","RRP15",0.83
"CEBPZ","PA2G4",0.762
"CEBPZ","UTP6",0.832
"CEBPZ","NOP53",0.845
"DLX2","BMP4",0.723
"ORC2","RPA1",0.874
"ORC2","CDC25B",0.796
"ORC2","ORC1",0.999
"ORC2","ORC3",0.999
"ORC2","HAT1",0.961
"ORC2","NOC3L",0.956
"ORC2","CDK2",0.95
"ORC2","DBF4",0.998
"ORC2","CCNA1",0.769
"ORC2","MCM10",0.995
"ORC2","MCM4",0.988
"ORC2","MCM6",0.986
"ORC2","MCM2",0.999
"ORC2","CDT1",0.999
"ORC2","CDC25A",0.794
"ORC2","CDC25C",0.789
"ORC2","MCM7",0.997
"ORC2","CDC5L",0.803
"PPP3R1","PLCG1",0.912
"PPP3R1","CALML5",0.954
"PPP3R1","CALM3",0.98
"PPP3R1","FKBP1A",0.996
"PPP3R1","PLCB1",0.701
"PPP3R1","PPP1R1A",0.909
"PPP3R1","TARDBP",0.909
"PPP3R1","GSK3B",0.928
"PPP3R1","PPP2R1A",0.917
"PPP3R1","PPP2R2A",0.915
"PPP3R1","CALML4",0.982
"PPP3R1","PPP2R5A",0.916
"PLEK","RASA1",0.798
"PLEK","ARF6",0.756
"PLEK","TYROBP",0.71
"PLEK","IRS1",0.728
"PLEK","ANK2",0.797
"PLEK","RAC2",0.732
"PLEK","TIAM1",0.711
"PLEK","GRB2",0.733
"PLEK","HCK",0.746
"PLEK","SRC",0.877
"PRTN3","DNAJA2",0.736
"PRTN3","CRP",0.819
"PRTN3","EPRS1",0.721
"PRTN3","MS4A3",0.81
"ATP6V1B1","ATP6V1A",0.999
"ATP6V1B1","ATP6V1B2",0.989
"ATP6V1B1","TCIRG1",0.998
"ATP6V1B1","ATP5F1C",0.95
"ATP6V1B1","ATP6V0A1",0.999
"ATP6V1B1","PPA2",0.741
"ATP6V1B1","ATP5PO",0.826
"ATP6V1B1","ATP6V1E1",0.999
"ATP6V1B1","ATP5MC3",0.888
"ATP6V1B1","ATP5F1A",0.94
"ATP6V1B1","ATP6V0D1",0.999
"ATP6V1B1","ATP6V0C",0.998
"ATP6V1B1","ATP6V1G1",0.998
"MSH6","STK11",0.71
"MSH6","KRAS",0.801
"MSH6","ERCC8",0.921
"MSH6","RPA1",0.91
"MSH6","REV1",0.718
"MSH6","TGFBR2",0.703
"MSH6","H2AZ1",0.838
"MSH6","PTEN",0.742
"MSH6","POLE",0.957
"MSH6","KDM1A",0.932
"MSH6","WRN",0.875
"MSH6","NBN",0.907
"MSH6","LIG1",0.81
"MSH6","MCM4",0.735
"MSH6","XPC",0.933
"MSH6","RFC4",0.928
"MSH6","ERCC3",0.841
"MSH6","DNMT1",0.781
"MSH6","XPA",0.856
"MSH6","XRCC5",0.972
"MSH6","TP53",0.826
"MSH6","MCM6",0.802
"MSH6","BARD1",0.925
"MSH6","BRCA2",0.967
"MSH6","FANCI",0.784
"MSH6","PALB2",0.894
"MSH6","FEN1",0.95
"MSH6","PCNA",0.998
"MSH6","WDHD1",0.708
"MSH6","RAD23B",0.955
"MSH6","ATM",0.999
"MSH6","RAD21",0.862
"MSH6","CHEK1",0.841
"MSH6","REV3L",0.778
"MSH6","EPCAM",0.874
"MSH6","PARP1",0.798
"MSH6","PRKDC",0.967
"MSH6","CETN2",0.917
"MSH6","H2AX",0.809
"MSH6","EXO1",0.996
"MSH6","BRCA1",0.996
"MSH6","ARID1A",0.726
"SPR","GCH1",0.869
"SPR","AKR1C3",0.92
"SPR","MMUT",0.761
"SPR","NOS3",0.7
"CLCA1","SERPINB2",0.9
"CLCA1","POSTN",0.898
"CLCA1","IL13",0.788
"BCL9","CDC73",0.852
"BCL9","H3-4",0.915
"BCL9","H3-3B",0.915
"BCL9","H4C6",0.727
"OPRD1","GNB1",0.831
"WDR77","CCT7",0.744
"WDR77","SNRPD1",0.988
"WDR77","FIP1L1",0.833
"WDR77","SYMPK",0.841
"WDR77","H4C2",0.819
"WDR77","CDK4",0.886
"WDR77","H4C6",0.965
"WDR77","SMARCA4",0.798
"WDR77","TP53",0.787
"WDR77","SNRPF",0.94
"WDR77","RBBP5",0.836
"SLC35D1","SLC35A1",0.93
"PRDM2","EP300",0.713
"PRDM2","H3-4",0.704
"PRDM2","CTBP1",0.842
"RGS2","GNAQ",0.988
"RGS2","GNB5",0.785
"WARS2","MARS1",0.897
"WARS2","QARS1",0.893
"WARS2","NARS1",0.837
"WARS2","KARS1",0.854
"WARS2","EPRS1",0.841
"AKR7A2","AKR1C3",0.704
"P3H1","COL4A2",0.708
"P3H1","PLOD2",0.744
"P3H1","P4HB",0.875
"P3H1","P4HA1",0.774
"P3H1","SERPINF1",0.7
"P3H1","COL6A3",0.706
"P3H1","P4HA2",0.827
"P3H1","COL5A2",0.793
"P3H1","COL5A1",0.796
"P3H1","COL6A1",0.744
"VAMP4","NAPA",0.971
"VAMP4","STX6",0.999
"VAMP4","STX2",0.973
"VAMP4","TGOLN2",0.908
"VAMP4","STX11",0.93
"VAMP4","SNAP91",0.704
"VAMP4","VAMP2",0.86
"VAMP4","STX5",0.998
"VAMP4","STX8",0.977
"SYF2","SF3B4",0.805
"SYF2","SNRPD1",0.991
"SYF2","RBMX2",0.919
"SYF2","SF3B1",0.779
"SYF2","MAGOHB",0.807
"SYF2","MFAP1",0.725
"SYF2","DHX8",0.997
"SYF2","DHX38",0.998
"SYF2","SNRPB2",0.99
"SYF2","PPIG",0.969
"SYF2","CDC5L",0.999
"SYF2","SRRM1",0.845
"SYF2","PPWD1",0.97
"SYF2","DHX15",0.987
"SYF2","SF3B2",0.778
"SYF2","SRRM2",0.997
"SYF2","UPF3B",0.817
"SYF2","SNIP1",0.797
"SYF2","SNRPF",0.992
"SYF2","SF3B3",0.772
"CTSD","APP",0.735
"CTSD","PLAU",0.709
"CTSD","APOE",0.763
"CTSD","BID",0.917
"CTSD","XIAP",0.714
"MMP8","IL1B",0.715
"MMP8","TIMP4",0.836
"APOA1","APOL1",0.998
"APOA1","APOA2",0.999
"APOA1","AHSG",0.944
"APOA1","ITIH2",0.793
"APOA1","SCARB2",0.738
"APOA1","SAR1B",0.732
"APOA1","APOE",0.999
"APOA1","AMBP",0.891
"APOA1","PLA2G7",0.924
"APOA1","FN1",0.845
"APOA1","ABCA7",0.992
"APOA1","TTR",0.994
"APOA1","APP",0.982
"APOA1","ALB",0.998
"APOA1","SCARB1",0.999
"APOA1","RBP4",0.814
"APOA1","TF",0.919
"APOA1","HPX",0.826
"APOA1","LCAT",0.999
"APOA1","F2",0.927
"APOA1","ORM1",0.869
"APOA1","CLU",0.998
"APOA1","MMP14",0.913
"APOA1","C3",0.957
"APOA1","FABP1",0.88
"APOA1","CRP",0.807
"APOA1","HBB",0.839
"SLC8A2","PRKACG",0.914
"SLC8A2","PRKACA",0.916
"ATIC","PPAT",0.995
"ATIC","MTHFD2",0.992
"ATIC","GRB2",0.718
"ATIC","ENTPD5",0.91
"ATIC","NT5E",0.937
"ATIC","NT5C",0.905
"ATIC","GLUL",0.769
"ATIC","NPM1",0.879
"ATIC","FPGS",0.785
"ATIC","RANBP2",0.793
"ATIC","IMPDH2",0.991
"ATIC","CCT7",0.881
"TTR","HPX",0.793
"TTR","ORM1",0.85
"TTR","SERPINA3",0.82
"TTR","F2",0.724
"TTR","PRL",0.739
"TTR","CLU",0.885
"TTR","CRP",0.792
"TTR","C3",0.782
"TTR","APP",0.982
"TTR","ALB",0.994
"TTR","RBP4",0.999
"TTR","CP",0.827
"TTR","TF",0.817
"TTR","APOE",0.952
"TTR","APOA2",0.843
"TTR","AHSG",0.858
"TBPL1","TAF7",0.799
"TBPL1","BTAF1",0.87
"TBPL1","TAF4",0.787
"TBPL1","SP1",0.907
"TBPL1","SUPT3H",0.729
"TBPL1","TERF1",0.766
"TBPL1","TAF12",0.868
"TBPL1","TAF10",0.857
"TBPL1","GTF2B",0.996
"MED28","GTF2F2",0.818
"MED28","ZC3H13",0.994
"MED28","MED1",0.999
"MED28","MED16",0.999
"MED28","MED17",0.999
"MED28","MED14",0.999
"MED28","GTF2H4",0.812
"MED28","MED7",0.998
"MED28","POLR2D",0.928
"MED28","MED15",0.999
"MED28","MED21",0.999
"MED28","GTF2B",0.906
"MED28","H2AZ1",0.808
"MED28","H4C2",0.8
"MED28","MED13L",0.97
"MED28","TAF11",0.82
"MED28","POLR2L",0.888
"MED28","POLR2B",0.998
"MED28","GTF2E2",0.82
"MED28","GTF2H1",0.812
"MED28","POLR2G",0.92
"MED28","GRB2",0.745
"MED28","H4C6",0.81
"MED28","MNAT1",0.812
"MED28","POLR2J",0.936
"MED28","TAF4",0.8
"MED28","POLR2F",0.825
"MED28","MED23",0.999
"MED28","CDK7",0.838
"MED28","ERCC3",0.812
"MED28","GTF2E1",0.816
"MED28","TAF7",0.811
"MED28","MED25",0.999
"MED28","TAF12",0.803
"MED28","TAF10",0.813
"MED28","MED9",0.999
"MED28","MED4",0.999
"MED28","MED8",0.999
"RNF103","UBE2N",0.773
"RPN2","SEC61G",0.995
"RPN2","HSP90B1",0.877
"RPN2","SEC61A2",0.963
"RPN2","SEC61A1",0.995
"PKD2","INVS",0.703
"PKD2","RAB8A",0.71
"STBD1","AGL",0.863
"STBD1","GABARAP",0.828
"CCNI","CDK5",0.812
"FGF23","PDGFRB",0.743
"FGF23","REN",0.764
"FGF23","PDGFRA",0.783
"FGF23","KIT",0.744
"FGF23","EGFR",0.805
"ELL2","ICE2",0.944
"ELL2","CTR9",0.93
"ELL2","TCEA2",0.937
"ELL2","POLR2B",0.813
"ELL2","ERCC6",0.901
"ELL2","CCNT1",0.995
"ELL2","CDC73",0.921
"ELL2","EAF2",0.977
"ELL2","AFF4",0.999
"ELL2","ELL",0.973
"ELL2","PEX2",0.9
"ELL2","NELFB",0.924
"ELL2","MLLT1",0.999
"CCDC92","PSMC2",0.723
"CCDC92","PSMC5",0.814
"HDHD3","NT5E",0.742
"VPS4B","PDCD6",0.857
"NEK9","SSRP1",0.758
"NEK9","INVS",0.929
"NEK9","PLK1",0.856
