""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 029"," Hour 036"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"CYTH2",9.150507584,8.994224155,8.964159398,9.088109464,9.062670738,8.834838049,9.033372051,9.14720491,9.159144917,9.00489552,8.94496078,8.885162475,8.79030366,8.732041991,8.952549395
"CYTH1",10.15090518,10.21696356,10.14251049,10.11154077,9.897197965,10.1423274,10.11719284,10.04984402,9.925050146,9.933913794,9.916338516,9.861880711,9.507167991,9.897299378,9.716102792
"CD8B",7.486255241,7.405233064,7.337540461,7.503065496,7.728011509,7.385307416,7.7579983,7.273136652,6.756013659,7.13102513,7.010262343,6.879677148,7.721495249,7.51231683,7.129484704
"ITGB1BP1",7.019182527,6.933228088,7.104727928,7.125689605,7.19438649,7.096376187,7.066396608,7.244280174,7.103377903,7.247903655,7.084952687,7.023866777,7.201551443,7.382405844,7.013901678
"PIWIL1",4.114658075,4.030763851,4.130490542,3.979271634,3.984097434,3.901938336,3.971226374,3.935811755,4.201456906,3.928972274,4.020488743,4.063440001,4.125570906,3.857886,4.192551469
"BCL7C",7.761915917,7.939078308,7.999721751,7.912084777,8.140612379,8.012247696,7.95742128,8.135407463,7.744715481,8.059261356,7.936477208,8.038948019,8.281332044,8.173757941,8.375613467
"BCL7B",8.418195442,8.453263902,8.32825069,8.570462459,8.512633038,8.377011566,8.5791935,8.618516362,8.5818483,8.534391779,8.420963078,8.462322169,8.4740168,8.742149919,8.616483511
"COPB2",9.628057346,9.537004021,9.591767306,9.481497035,9.7294866,9.463897361,9.790687134,9.74581961,9.905973582,9.860592819,9.825198903,9.760922648,9.447347167,9.777891588,9.50971701
"WDR46",7.902001846,8.011391815,7.911103407,8.055112487,7.707400527,7.8249999,7.747440995,7.706509357,7.606591631,7.695665345,7.682094597,7.999246322,7.533423493,7.576216352,7.764742864
"ZBTB22",7.159037408,7.021959962,7.277931551,7.106235269,7.267458469,7.081278004,7.263888132,7.264459166,7.357625008,7.202621597,7.064511099,7.088391964,7.606155543,7.101004546,7.40640418
"ZNF276",8.165239322,8.281022225,8.227164203,8.381149143,8.240209318,8.339423157,8.115497999,8.396640167,8.441893509,8.333323269,8.150156394,8.0173616,7.998003172,8.168674841,8.302472369
"MED14",6.348178371,6.335126829,6.223515699,6.151522558,6.31243096,6.25285326,6.263474905,6.134177743,5.936525563,6.014941959,6.072995429,6.068134098,5.994030583,6.287955375,5.772950169
"GPR37L1",4.769928334,4.646363122,4.876263054,4.723028366,4.873594551,4.645670354,4.623611739,4.728281436,4.869709004,4.730901983,4.520795652,5.040319006,4.994674329,4.692254759,5.155745773
"IMP4",9.117312522,9.176829944,9.122152119,9.307196962,9.10903572,9.215258167,9.191242449,8.923075408,8.798738787,9.205069524,9.045486451,9.126796081,8.954721787,9.179356653,8.78970503
"ADGRG1",8.794205479,9.293061793,8.147003657,8.499605004,8.542374798,8.264138586,8.304822053,7.670227693,7.601280401,7.703084658,7.755206255,7.874516403,7.702207391,7.632658069,7.884722941
"CD9",8.692747538,8.575525211,8.70498986,8.561034841,8.631333549,8.670073427,8.7016283,8.54073005,8.355273872,8.337205842,8.29109489,7.843760724,8.407650743,8.222808861,7.849489032
"GPR52",5.110898685,4.490644982,4.677141894,4.665653947,4.53948854,4.85689767,4.456411988,4.606639884,4.711317048,4.667036992,4.844668172,4.593109003,4.845133062,4.680907867,5.010003622
"S1PR2",5.291325611,5.171011526,5.043426183,5.244647938,5.35532152,5.128030732,5.160971587,4.980480322,5.309050675,5.24962767,5.184086352,5.39704972,5.28609942,5.125383952,5.408573948
"SRSF11",10.91354386,11.01164822,11.03057848,10.8276614,10.83489847,11.00310317,10.91005068,10.66342271,10.54361459,10.47500609,10.70195015,10.25807554,10.67056493,11.28034968,10.52016808
"ATP6V1F",9.857105825,9.897726178,10.12545549,10.08196653,9.909668129,10.06475722,10.16692313,10.15655017,9.992434387,10.34703048,10.18251786,10.20117115,10.17516832,10.38657528,10.11149707
"CD14",12.36123642,12.37005149,12.40610939,12.25329,12.26733441,12.48964089,12.41334948,12.4825676,12.30811224,12.51147267,12.49197159,12.78954431,12.20818084,12.3037558,12.07693515
"ACVR2A",6.532906578,6.406632138,6.69536323,6.787816872,7.030657954,6.892312496,6.770859776,6.581849578,6.272104473,6.490089249,6.609606108,6.525086905,7.01189279,7.211075204,6.715754758
"SOCS6",3.794488603,3.827519815,3.83328224,3.74441842,3.750039865,3.856073215,3.807431124,4.128515863,4.07872868,3.990838986,3.947463957,3.964974371,3.957756941,3.748456749,3.677633203
"CD83",6.434097503,6.08736861,6.55964749,6.907699501,6.588231641,6.65230578,6.644418699,6.591284803,6.406458679,6.496389416,6.507712079,6.66314935,6.554233432,6.656124942,6.657313233
"CD19",8.139517988,7.993262586,8.692331762,8.640222896,8.347793574,8.606954734,8.175496446,7.887674545,8.130496725,7.958402902,7.937172964,8.064265842,8.101918973,7.886663497,8.35498355
"ASIC3",5.011818842,5.161338362,5.161272041,5.304660014,5.119684649,5.089664836,4.912378666,4.857888711,4.843997327,4.82488622,4.893290354,5.032031428,4.991119538,4.927327674,5.346173323
"ORAI3",9.251095433,9.052224433,9.399616343,9.242365021,9.540635315,9.371992525,9.516787046,9.339727448,9.266006182,9.38668888,9.245089487,9.391322226,9.585804483,9.28627417,9.45189101
"KCNB2",4.613393818,4.91498269,4.447773993,4.703595338,4.560857627,4.64021782,4.607030087,4.420439582,4.739029267,4.48209679,4.558739366,4.779518471,4.70321598,4.567567219,4.709548794
"MMP20",3.692362021,3.636466832,3.721046848,3.711631452,3.586210404,3.64287473,3.720429855,3.494352817,3.862554322,3.690231843,3.741754079,3.763152369,3.751814006,3.717184929,3.847610313
"KLF4",8.033134971,7.835138505,7.998655066,7.997150549,7.987023917,7.918253581,8.134341018,8.358845075,8.050054977,8.339366094,8.361522139,8.557558306,7.975635764,8.396437657,8.078327195
"COPS2",6.446250084,6.452777716,6.592150734,6.709730829,6.722026591,7.258110451,6.637773354,7.083536771,7.035178651,6.770244037,7.133465422,6.731363944,6.803501391,8.975793808,6.666826736
"TRIP13",5.150357021,5.118542514,5.463016998,5.002894339,5.061664288,5.134109531,4.844357579,4.865703183,5.22822411,4.787341411,4.925913331,5.388640333,5.21477299,4.918905142,5.206549711
"MS4A1",9.016635789,9.000072772,9.787432269,9.471023354,8.821418502,9.746393375,9.103414705,8.831396309,8.854150759,8.682700306,8.829113245,8.529149487,7.760448865,9.230825826,8.793407661
"TRIP12",10.6834307,10.73206635,10.59444276,10.59216369,10.62420494,10.64725648,10.40060616,10.55197998,10.66710615,10.70585588,10.74446678,10.61063492,10.55766806,10.72713502,10.4804209
"PGAP3",7.851979554,7.731055722,7.645307229,7.814091896,7.949124745,7.681735124,7.793848399,7.511956862,7.475478843,7.43457052,7.37840282,7.790783215,7.961053801,7.474658225,7.813448953
"TRIP11",6.068429169,5.921959719,6.363187419,6.545572863,6.313684092,6.168839059,6.231240478,6.420975334,6.303134537,6.195321208,6.242724727,6.301166096,6.118466998,6.26118617,6.24062967
"TRIP10",5.698488754,5.676768938,5.797516073,5.967210785,5.679351893,5.736859839,5.719594466,5.446502288,5.191086982,5.643060049,5.393283707,5.95699453,6.202597512,5.299999024,5.842672358
"HMGN3",9.371725461,9.441893704,9.31025747,9.318863254,9.431935994,9.589839658,9.225802151,9.110661539,8.95294105,9.056302467,9.123038647,9.028482295,9.102425548,9.601375387,9.135354918
"TRIP4",8.186980741,7.971806307,8.138343286,7.945910714,8.359958662,8.379232811,8.101849108,8.457796362,8.623028228,8.527067861,8.289739921,8.355632339,8.095772302,9.100650276,8.344683678
"ZNHIT3",6.495185245,6.653908132,6.328524834,6.453885704,6.665418008,6.863478666,6.418484863,6.58046777,6.231726682,6.344049662,6.374532238,6.362076871,6.062163747,7.707358739,6.158602231
"GTF3C5",7.848807021,7.760786247,7.830453062,7.812549866,7.920106192,7.743493764,8.033127141,7.603371904,7.486069177,7.678885044,7.507622146,7.66386047,7.482178175,7.75034002,7.441298328
"GTF3C4",6.843504294,6.855024565,6.992747447,6.89154881,7.000931196,6.940539891,7.019376925,6.750881514,6.456060355,6.808017069,6.96119058,7.034862471,6.751085253,6.67973177,6.401320059
"MS4A3",4.774634806,5.03876814,4.611269634,5.437212392,4.607036066,5.261871325,5.184787389,4.726469201,5.29533952,4.672220178,4.900333829,5.003890871,5.537230206,5.119180179,4.903848032
"GTF3C3",7.090776033,7.125773479,7.200087985,7.165583264,7.208111581,7.41089084,7.170133921,7.250487939,7.13026688,7.29575575,7.325683944,6.981978516,7.186242736,8.035349446,7.115779568
"B4GALT6",3.743999078,3.815630827,3.831925313,3.840213905,3.734121162,3.869164678,3.792645617,3.759240546,3.737164081,3.716325306,3.82011127,3.793456618,3.816890383,3.82026317,3.895919911
"CD163",9.331140014,9.421477792,9.456292517,9.04483469,9.433309722,9.254902828,9.171083373,9.36947107,9.460130866,9.533463473,9.243639419,9.475907975,9.061814003,8.988754969,8.864832146
"TGM5",6.40572855,6.120523773,6.27731235,6.363530214,6.221801854,6.233588903,6.218305163,6.189860992,6.351890895,6.173876869,6.263729377,6.586633553,6.719857443,6.213745544,6.569848879
"SP140L",9.392713908,9.459185201,9.505419209,9.530316566,9.406946898,9.43074163,9.306350568,9.352561067,9.480508602,9.60469552,9.580407426,9.588432851,9.320621151,9.280325059,9.211747426
"B4GALT5",9.904238675,9.599034679,9.914387228,9.406824449,9.817845354,9.67593574,9.870578688,10.60355046,10.87458273,10.44445826,10.56846314,10.48734431,9.742265881,10.0998859,9.850137501
"CNOT8",8.993367495,9.025858729,9.197029041,9.106228173,9.183672904,9.31305386,9.333004508,9.407137477,9.332737521,9.361999156,9.376096575,9.150307316,8.887005537,9.675335765,9.291704112
"TCEAL1",5.491617375,5.516942955,5.361326473,5.442889013,5.512436911,5.407883546,5.207895379,5.719071826,5.463411291,5.5210925,5.403152565,5.209013312,5.733137094,6.367030993,5.695164359
"CD22",7.850368335,8.199031024,8.519272294,8.413921539,8.313737048,8.591180216,8.309925234,7.780800912,7.628293164,7.795460266,7.721057304,7.804300099,8.076396052,7.539323687,7.99044531
"MYL10",4.309960271,4.508594073,4.450735584,4.38035308,4.139660488,4.257927923,4.116864408,4.041014714,4.212621518,4.370478184,4.419615663,4.494811754,4.566583196,4.134999099,4.360941822
"GLP2R",3.860726345,4.025527259,3.9203456,3.981398277,3.810124255,3.797018724,3.96900467,3.81024585,4.04227519,3.842529652,3.882179619,3.851916375,4.138238118,3.943614696,4.233490975
"VAMP3",10.06905896,9.987804233,10.13717162,10.04387645,10.03429768,10.09142448,10.35521976,10.60189149,10.97389574,10.90945873,10.89278526,10.61126808,9.564781656,10.32559541,10.12936611
"SNAP29",7.618620391,7.483242041,7.778940868,7.722992236,7.831810783,7.491095421,7.912612485,8.081994929,8.25539378,8.137946504,8.124270973,8.04661629,7.816831578,8.215761587,7.872922401
"MGAM2",4.08900721,4.310498891,4.135725619,3.914789101,4.272782403,4.054568249,4.015547748,4.050606484,4.510998407,4.172788029,4.023976236,4.033555355,3.996310145,4.052716707,4.022303432
"TAOK2",7.000164398,6.813205841,6.936906453,7.012990555,7.079234124,6.848091777,6.849803084,6.821762383,6.941931011,6.840745538,6.806446157,6.944121485,6.782179366,6.55367143,7.108472905
"NDST3",3.885547679,4.141768702,4.099695499,4.185664043,4.084568324,4.08218361,4.121883748,3.961103076,4.167842682,4.011730428,3.980284701,4.254667886,3.987850796,4.196144493,4.137543613
"RPL23",9.483778487,9.451654396,9.559171218,9.800332595,9.357497314,10.02920805,9.349804378,9.322030546,9.080269004,9.075555297,9.338317134,8.866710761,8.968039157,11.134994,9.154329476
"CER1",5.115123554,5.039981814,5.178587538,5.170513205,4.871269108,5.074368025,5.094152485,4.849596393,5.053078,4.928763818,4.803501199,5.216298501,5.308208751,4.968697093,5.365077982
"NHERF2",4.134413732,3.923421206,4.100623287,3.984138471,4.193371638,4.057307353,4.134237526,4.045270961,4.223627212,4.013275594,4.004775321,4.066822096,4.418387034,3.899841516,4.124239556
"TXNL1",9.828620836,9.696547624,9.823685897,10.03399306,10.00730729,9.807440613,10.12682927,10.2877108,10.29322387,10.25581708,10.26265658,9.940953964,10.38143298,10.46873698,10.14957665
"SLIT2",4.842400201,4.966454774,4.868184713,5.176891496,4.872690722,5.074414883,4.905665646,4.706344525,4.885746417,4.81391239,4.92152801,5.139928578,5.140298185,4.766831575,4.96798363
"UBE4A",10.11223865,10.20247526,10.09405482,9.995689278,10.17550063,10.16880923,9.960389915,10.0095232,9.878643434,9.901615098,9.9765269,9.898244549,9.895568401,10.12697653,9.814335462
"LHX2",3.985806774,4.013189032,4.017494653,4.022252522,3.900571066,3.956890477,4.012517326,3.866473039,4.054267748,3.963699829,3.902233191,4.111968326,4.058061812,4.041581686,4.145137318
"SLC22A6",4.938903813,5.220659338,5.073358562,5.15458785,4.833363341,5.036677103,4.947096692,4.987826466,5.173727447,4.944737383,5.049494361,5.043567093,5.20259314,4.725956326,5.128334069
"ITGBL1",3.794980516,3.76268116,3.772297573,3.872967151,3.784195314,3.901495562,3.729653936,3.56270875,3.744635869,3.766933666,3.812322901,3.601973641,3.837419039,3.679897592,3.712197725
"TBC1D31",7.121012206,7.336131847,6.837656592,6.989102697,7.121937599,7.049118753,7.084235071,7.073121975,6.800563468,6.963134249,6.802016006,6.483440541,6.964484683,7.289840105,6.360395042
"PPIG",7.100620597,6.830574348,7.116879654,6.592109071,6.903563499,6.842117897,6.763065546,6.851554784,6.957324491,6.640871228,6.731481915,6.514201944,6.945314476,7.393298683,6.605155171
"LONP1",8.630280358,8.712969124,8.691016744,8.632055831,8.618877772,8.577241264,8.5271326,8.418969482,8.472376817,8.531086066,8.45013407,8.509366337,8.406530191,8.377451746,8.335914591
"CPNE6",6.445545247,6.517707379,6.527120953,6.383089325,6.369097199,6.554758217,6.252584441,6.209175485,6.318532889,6.240358966,6.389959662,6.569637901,6.471832158,6.259153393,6.563111687
"RAB33A",6.204206548,6.012900871,6.359094477,6.399959978,6.402207453,6.312542182,6.425511325,6.542401923,6.201089704,6.044732094,6.155281981,6.133438855,6.172345998,6.678483453,6.152957313
"TJAP1",8.44753792,8.512476255,8.463120638,8.502706032,8.463779376,8.530108234,8.36413338,8.089511363,8.205390051,8.138628407,8.081256906,8.371589211,8.376374483,8.010522834,8.42598414
"RAB28",5.622451701,5.662119252,5.564017647,5.709687164,5.720788759,5.850413146,6.00141729,6.092448537,5.854580546,5.906184889,6.062307815,5.717997643,5.786878724,6.390903131,5.628709784
"KL",3.328999014,3.275177209,3.326373909,3.332661727,3.530723159,3.553820208,3.328444899,3.435861035,3.564614792,3.474410491,3.562858446,3.455275044,3.444216613,3.458935264,3.296935138
"CADPS2",4.175936218,4.098089077,4.090758968,4.037896317,3.990867505,4.257389418,4.211112488,3.937097407,4.023228494,3.850476302,4.084591629,4.16070655,4.059445328,4.194868791,4.119918947
"RAB9A",8.443645738,8.510630096,8.224444389,8.444284522,8.519225705,8.482771034,8.622134843,8.738444746,8.511010284,8.721018215,8.70208314,8.49773084,8.416534582,8.832366185,8.272507073
"NHERF1",11.47759542,11.47528852,11.36015413,11.37354719,11.31120288,11.46433104,11.41519127,11.1330311,10.70352565,10.95333125,10.86936641,10.83569748,10.80914796,10.9182295,10.90636594
"NRXN3",4.76089599,5.017327343,4.738708435,4.822648605,4.822264686,4.821414789,4.72829885,4.556046334,4.672830244,4.766507241,4.704412053,4.794545326,4.7713891,4.643284252,4.882732605
"ADIPOQ",3.813404619,3.626700285,3.425372259,3.794680096,3.773367294,3.498131778,3.493034162,3.495099535,3.608840241,3.545404414,3.610245967,3.461479388,3.762384555,3.483733982,3.560296103
"KIF3B",7.94596171,7.856457172,7.74799494,7.992083181,8.148549011,7.989349367,7.929869128,7.892608763,7.719153762,7.953490393,8.065042987,8.015580168,7.976518034,8.031873766,7.99147069
"ZFYVE9",4.796543025,4.741710599,4.68636194,4.781340238,4.822410237,4.623561532,4.589665251,4.499247324,4.756128703,4.475702527,4.428922424,4.779712563,4.48103209,4.34592992,4.454764523
"PLAA",6.66703132,6.542578287,6.599339229,6.453752861,6.740103963,6.546487051,6.767201305,6.866060475,6.867011404,6.797390675,6.895248135,6.937743493,7.082959692,7.08187998,6.784886073
"PPT2",7.441385464,7.164550087,7.22318089,7.223245261,7.278811255,7.234105547,7.18958183,7.16770194,7.293448821,7.021999282,7.070553156,7.304357142,7.538674395,6.966781949,7.719484887
"TM9SF2",11.10121155,11.09513892,11.24679611,11.03786601,11.31724586,11.23922341,11.42146511,11.54321338,11.55244983,11.35073245,11.4467406,11.1335543,10.75464224,11.3914487,11.06079394
"SLC22A8",6.339444474,6.453694624,6.21586157,6.501849996,6.154751782,6.317072062,6.495440615,6.11947587,6.457521484,6.145113268,6.270437589,6.407802825,6.421242517,6.142949277,6.694438882
"COX5A",10.21981541,10.20811946,10.26257118,10.39126795,10.34257349,10.23111932,10.42632901,10.47027052,10.2924728,10.45771297,10.56034055,10.43185248,10.53395587,10.73636096,10.21795208
"NRXN1",3.893553868,3.813735896,3.83424466,3.908362402,3.874810942,3.85817685,3.931088862,3.706981873,3.823093912,3.745941029,3.902947381,3.943709077,4.03614521,3.74201294,3.982793633
"NRXN2",4.3537172,4.604488136,4.342578998,4.317579468,4.499522107,4.353571861,4.26205692,4.215497633,4.3256684,4.282390149,4.328513169,4.472495682,4.459926707,4.265557895,4.498000664
"GRHPR",8.863357315,8.861918625,8.993359183,9.037038257,8.960828562,8.883386046,8.991988208,8.974494623,8.823976127,9.054974634,8.852691762,8.917069243,8.940426204,9.098555111,8.86258455
"OTOF",4.303003704,4.458012078,4.504900588,4.377781167,4.425228816,4.292094424,4.612416114,4.567378719,4.46868329,4.356931475,4.543833514,4.486240489,4.412940363,4.443438442,4.522697373
"LIPG",3.629183153,3.817838531,3.721910485,3.891920177,3.894432546,3.467403179,3.733695293,3.676876142,3.990986563,3.904812118,3.807241915,3.780830172,3.653959084,3.696697633,3.876173104
"SLC22A14",8.235329998,8.448724023,8.18854504,8.222587845,8.154364521,8.403721218,8.238814743,8.177899457,8.187581678,7.973182004,8.083067181,8.288428406,8.700288376,8.036804917,8.652448828
"SLC22A13",4.927245434,4.707756122,4.661658318,4.844164689,4.772331658,4.627345247,4.661479843,4.812815644,4.792764095,4.607066671,4.71521828,4.71046278,5.067593432,4.5991704,4.643640651
"CIAO1",7.847602347,7.851525301,7.883803433,7.931250675,7.894833993,7.795990354,8.038578381,7.938956361,7.991618901,7.968349464,7.941384079,7.895820672,7.881298235,8.12590071,7.877481385
"TGFBRAP1",7.228446189,6.67533568,7.039626824,6.801153992,6.776021568,6.44663174,6.817731815,6.773673929,6.506843466,6.766600503,6.500292707,6.692471297,7.242825534,6.746816608,6.281144805
"ACTR8",5.525262265,5.502821119,5.687559208,5.561094008,5.559246191,5.442231489,5.409383581,5.598622166,5.418798886,5.703020494,5.608154136,5.366995531,5.826761345,5.606445538,5.505823986
"ATP5IF1",8.25099846,8.415700507,8.372000518,8.497231258,8.301261347,8.346323979,8.347325759,8.389264913,7.990171075,8.123132361,8.150256599,8.023266627,8.371157948,8.697032892,8.198433262
"NMT2",6.868387402,6.840303496,7.091816354,6.88963819,7.362338084,6.934980458,7.314676492,6.99887656,6.406552092,6.600519614,6.78529155,6.125382816,6.595386384,7.321512034,6.352101056
"CD101",7.241433893,7.011425071,7.35818293,7.294363674,7.416737803,7.326333521,7.271087793,6.764922903,6.123717562,6.677174421,6.483424093,7.408749058,7.903998902,7.339387666,7.71848089
"CD27",10.81958152,10.84192703,10.9084443,11.16570963,10.75590627,10.93904468,10.74049242,10.23404091,9.980725211,10.11994453,10.08515845,10.2509138,10.3849559,10.46559766,10.65695148
"ACVR2B",6.085752972,6.103712875,5.962782193,5.980751827,5.843739308,5.937598416,5.649664495,5.64016814,5.803706548,5.855702699,5.746742254,5.957058599,6.220987314,5.921549679,6.152990227
"RECQL5",5.511683658,5.662679383,5.634046947,5.633056506,5.503763919,5.589489277,5.501516859,5.409054315,5.366915673,5.391868203,5.388730526,5.584774261,5.686257036,5.28393941,5.55843296
"RECQL4",6.418152436,6.178507233,6.365434541,6.233914527,6.370495792,6.509256944,6.245897966,6.282220804,6.281279609,6.502885841,6.039926168,6.34075307,6.416775476,6.385473265,6.756327785
"MUC16",4.147756662,4.042671113,3.888195731,4.105582017,4.255440578,4.149700071,4.264956662,4.128862334,3.9727496,4.00853976,3.953435662,4.191756737,4.11911999,4.104169645,4.242299192
"GRAP2",7.755843111,7.5773738,7.653932707,7.775893983,7.548462195,7.602100396,7.52942413,7.58357084,7.783253932,7.471929809,7.626259059,7.501170084,7.559570871,7.601118027,7.680514066
"SELENOF",8.88013366,9.048924789,9.022543061,9.189800463,9.114492677,9.196230857,9.410577487,9.644970769,9.703158134,9.606401436,9.862424421,9.153283531,9.354454103,10.30517243,9.325947502
"LPXN",11.12701812,11.19608045,11.31196958,11.19237948,11.27823679,11.28593885,11.23786466,10.94333158,10.81147573,10.95474253,10.96071202,11.06361708,11.08198677,11.11676529,11.19453899
"TMPRSS11D",5.850394201,6.031542802,5.820487548,5.88139881,5.349327285,5.909299554,5.716187169,5.522324126,5.799554168,5.485438098,5.817513753,5.779735357,5.917706811,5.746688606,5.645077889
"PEX16",7.784319188,7.933702857,7.86796646,7.905777255,7.85893144,7.794430817,7.894001586,7.858822733,7.795653179,7.831303016,7.765177703,7.906556767,8.045195108,7.820163513,7.992094236
"CD28",6.438650657,6.30310859,6.846781025,6.695438642,6.642079073,6.93369767,6.65222128,6.567508393,6.389280738,6.485447957,6.686885867,6.264460973,6.243180688,7.163396077,6.467295268
"PAXBP1",6.520590528,6.429816275,6.55569891,6.27723999,6.40732736,6.319524138,6.529897041,6.495931529,6.11084475,6.216872375,6.404737177,6.092997622,5.955774648,6.68552286,6.3620751
"SNRNP40",8.12017728,7.696341157,8.076507715,8.086668382,8.094652657,8.019712306,8.066624004,8.156233355,7.90602115,8.195949587,8.071177468,7.958711643,8.073175778,8.393447026,7.930187468
"ARHGAP29",4.303439524,4.060654921,4.157252569,4.025344029,4.155692541,3.989864217,4.287099225,4.368030843,4.111956247,4.308574092,4.395850753,4.32522989,4.540766147,4.748996364,4.178029926
"MED21",5.24469191,4.869459935,4.974070749,5.217221341,5.174906947,5.483271595,5.514831653,5.807035441,5.889240108,5.81645147,6.166082257,5.571688273,5.453451423,7.221635885,5.815264258
"ARHGAP12",5.708370855,5.978342635,6.048936402,5.979419836,6.242044362,6.0087848,5.878761953,6.325523625,5.708092126,5.935568088,6.323829907,5.468681019,5.666727945,6.89871165,5.534679848
"TJP2",7.660805995,7.355628935,7.422079401,7.448863865,7.628172413,7.399006116,7.405637203,7.883124494,7.939586009,8.22452686,8.177793775,8.331182468,7.871224274,7.987256611,7.656325079
"FADS2",6.267907346,6.197242249,6.34964068,6.221257188,6.256642856,6.343674901,5.962852621,5.932072795,6.083213807,6.098059003,5.609360116,6.318744383,6.418554736,5.728147396,6.42434405
"DDX23",9.489885888,9.43131471,9.376445257,9.397373453,9.453321127,9.311140134,9.30487471,9.444391337,9.504064887,9.368058202,9.272659196,9.383942951,9.337020315,9.128394423,9.195710634
"CRIPT",5.476783548,5.364188551,5.77252892,5.258442032,5.489019633,5.490600039,5.583463924,5.885098271,5.703724904,5.474571368,5.542561965,5.573966478,5.327949034,6.356599071,5.664213654
"CD80",4.751944614,5.021262409,5.134230033,5.008576854,4.690674593,4.777528953,4.200491593,4.804418904,5.252130882,4.469006496,4.753293626,5.022602204,4.803980421,4.580576254,4.81616961
"CYP7B1",3.754290096,3.630449487,3.676819005,3.820247064,3.664968817,3.645319914,3.738919308,3.472398208,3.646013508,3.657578114,3.758374577,3.852037202,3.725154191,3.557019782,3.81515744
"HAND1",5.347857696,5.144505472,5.49450864,5.287473335,5.169973475,5.565973034,5.397550198,5.182634697,5.337652433,5.456272497,5.431331328,5.604679755,5.558950672,5.337139639,5.771505333
"H2AZ2",10.10388778,10.13450451,10.14098309,10.36770971,10.31632387,10.28087721,10.35182582,10.5713358,10.33509662,10.42717565,10.21762228,10.24612747,10.13229417,10.76609068,10.3385466
"NTN1",4.753398616,5.048165573,4.712444741,4.845099264,4.748294625,4.919124672,4.788765092,4.539992701,4.695326498,4.734474133,4.790842381,4.617591894,4.740775966,4.575966409,4.690438301
"CDYL",7.779590971,7.946545372,7.931515374,7.913917487,7.854903971,7.897188244,7.782400306,7.78175314,7.631819281,7.955620938,7.836310955,7.659400521,7.603605788,7.78136991,7.679050775
"ABCG2",4.916648267,5.242003252,4.73119766,5.017217927,5.062161363,4.790530951,5.00283809,4.976969614,4.774381861,5.328497282,5.217160807,5.435889708,5.982516413,5.522040291,5.749637304
"CD86",7.55900327,7.353596393,7.775743902,7.496678065,7.674315465,7.785865343,7.741924715,8.351180642,8.166141372,8.353335,8.348057526,8.566338456,7.993854608,8.955099321,8.278262651
"CHST2",9.160175796,9.343372341,8.619606073,8.627690073,9.022582419,8.649753487,8.560260762,8.898500632,8.766249032,8.814950851,8.987854076,8.733518124,8.842773273,8.741887168,8.589271075
"NCR2",6.445597427,6.338581251,6.404006776,6.422586993,6.223150295,6.389498777,6.325983438,6.212751832,6.345893794,6.140932246,6.254621937,6.477173135,6.405824762,6.113305647,6.624465957
"NCR1",5.814587541,5.970515483,5.576092406,5.616489591,5.671026001,5.609858546,5.487996029,5.392290315,5.843849687,5.512066076,5.546268845,5.787114671,5.702835443,5.482765156,5.848053268
"MED23",8.524864094,8.640657167,8.693076993,8.401419188,8.765723632,8.613346294,8.414239554,8.489682744,8.392793385,8.383713688,8.587319592,8.108465361,8.309642516,8.654164105,8.077769505
"TNFRSF8",7.306959076,7.409680708,7.49134822,7.351889673,7.605178339,7.27948262,7.416210055,7.494718707,7.267564785,7.605979993,7.426451826,7.76130772,7.711247859,7.531753326,7.712248452
"MED17",8.923884062,8.858284294,9.000856335,8.74835743,8.944795003,9.040287591,8.937330444,8.900373147,8.999456413,9.003741593,8.983247622,8.816757282,8.758328619,9.025049299,8.618406888
"MED27",7.551464635,7.532560271,7.440310483,7.613908218,7.562383918,7.507863569,7.677723573,7.731617968,7.67498751,7.709539631,7.733547173,7.533222685,7.568365354,7.732347404,7.647291958
"MED7",5.204674835,5.164488233,5.048812575,5.171207604,5.11334305,5.30522018,5.021259711,5.208314557,5.163575149,5.142869182,5.191326466,5.166758987,5.072947719,5.710833443,5.12136208
"QKI",8.897638537,8.757381918,8.892488179,8.576076894,8.862555564,8.752888916,8.974812998,9.236981487,9.208676652,9.32569963,9.306112349,8.9067075,9.031178704,8.97328262,8.739760972
"ITM2B",13.34385628,13.39079348,13.36016755,13.31116616,13.29419375,13.34919103,13.40382698,13.52183613,13.53078947,13.32822369,13.53682773,13.35337692,13.1977751,13.40165889,13.32513611
"GSTO1",10.23375418,10.25005542,10.39528812,10.42257405,10.46271239,10.49124123,10.62667783,11.13742027,11.5017099,11.33392476,11.25107302,11.05102637,11.16915467,11.6159308,10.80929062
"AIM2",6.923869047,6.802216986,6.94145491,6.724038913,7.030159441,7.042043332,7.334883219,8.361960622,8.965692833,8.874607671,9.09281764,8.893660925,7.796454336,8.431936995,7.674195172
"MAP4K4",9.465212414,9.406749927,9.533800984,9.369610056,9.618256382,9.460019538,9.629636778,9.750628314,9.482622058,9.508017447,9.357285527,9.341875593,9.21182967,9.488070697,9.30281074
"TNFSF8",7.431735251,7.149813977,7.654728996,7.189935742,7.329439099,7.251299927,7.620638894,7.64742858,7.607068045,7.657618014,7.540457583,7.531134498,7.043771966,7.820263099,7.367692517
